1;1628251346312;216;71825;5641;6.263204999999999;4.92929;12.7162;1628251427658
2;1628251427658;1714;80;80;21240;3926;6.84083;0.0;12.7318;1628251454653
3;1628251454654;1586;79;79;21898;4450;8.16054;0.0;12.6455;1628251482663
4;1628251482663;1604;79;79;20928;4017;9.830615;0.555556;12.7954;1628251509263
5;1628251509263;2217;79;79;23000;4133;7.673685;0.0;12.6519;1628251538669
6;1628251538670;2181;79;79;26483;3889;8.063205000000002;0.0;12.8587;1628251571262
7;1628251571262;1760;79;79;24760;4104;8.747544999999999;1.11111;12.8204;1628251601936
8;1628251601936;1669;81;81;22478;4614;7.7270900000000005;0.2;12.8639;1628251630725
9;1628251630725;1862;80;80;21165;4081;7.802200000000001;2.11111;12.8197;1628251657863
10;1628251657863;1705;81;81;21824;4022;7.9345300000000005;1.11111;12.6405;1628251685441
11;1628251685441;2079;81;81;26066;3797;9.459950000000001;0.0;12.7681;1628251717420
12;1628251717420;1725;80;80;25125;3991;8.60346;0.0;12.8618;1628251748283
13;1628251748283;1588;80;80;22984;4183;8.286845;0.9090910000000001;12.778;1628251777061
14;1628251777061;1708;81;81;26874;4515;9.21393;0.0;12.7743;1628251810178
15;1628251810178;2409;80;80;30367;5591;9.051295000000001;0.0;12.631;1628251848588
16;1628251848588;2228;80;80;31036;7469;7.1815500000000005;4.83838;12.925;1628251889374
17;1628251889376;3222;80;80;33146;5352;8.887595000000001;1.23167;13.0216;1628251931124
18;1628251931124;2118;81;81;22478;4674;7.9345300000000005;4.595960000000001;12.9636;1628251960418
19;1628251960419;2522;83;83;23498;4308;6.263204999999999;0.31746;12.9491;1628251990787
20;1628251990788;1887;82;82;23310;4785;6.9539550000000006;0.09009009999999999;12.6095;1628252020797
21;1628252020797;1930;82;82;21633;4703;6.483230000000001;1.0;12.7027;1628252049104
22;1628252049104;1980;82;82;20940;4822;5.775675;0.0;12.6658;1628252076874
23;1628252076874;2005;80;80;24263;5284;7.485425000000001;0.0;12.6509;1628252108457
24;1628252108457;2047;82;82;23527;4356;8.188375;2.77778;12.8342;1628252138421
25;1628252138421;1834;81;81;25313;4508;9.236740000000001;3.24981;13.0755;1628252170211
26;1628252170211;1924;79;79;25679;4825;9.959404999999999;2.22222;12.7668;1628252202677
27;1628252202678;1960;80;80;22135;4964;8.842645;2.82393;12.8666;1628252231832
28;1628252231833;1925;82;82;19884;4479;4.1081;0.925926;12.9502;1628252258156
29;1628252258156;2093;82;82;19670;4658;2.898705;0.0;12.6826;1628252284631
30;1628252284631;1954;83;83;21862;5190;7.040350000000001;4.68687;12.9826;1628252313657
31;1628252313657;2154;81;81;24309;4905;6.325825;0.0;12.8651;1628252345054
32;1628252345054;1986;81;81;24018;5206;8.13641;0.0;12.7179;1628252376301
33;1628252376302;1843;79;79;25030;4658;9.304704999999998;0.0;12.6447;1628252407874
34;1628252407874;1922;80;80;25312;4173;9.723685;1.9090900000000002;12.7335;1628252439302
35;1628252439302;2123;79;79;27568;4777;9.959404999999999;0.0;12.7903;1628252473799
36;1628252473799;1964;80;80;26115;4414;9.830615;0.833333;12.7634;1628252506322
37;1628252506322;2288;80;80;23259;4614;9.895380000000001;0.0;13.0916;1628252536517
38;1628252536517;1952;79;79;23986;5122;9.304704999999998;0.666667;12.8934;1628252567603
39;1628252567603;1918;81;81;24723;4679;7.883579999999999;2.0202;12.738;1628252598955
40;1628252598955;1888;81;81;26971;5695;7.619629999999999;0.0;12.6612;1628252633555
41;1628252633555;2146;82;82;25672;5417;7.2925450000000005;2.22222;12.7035;1628252666837
42;1628252666839;2297;81;81;28688;7341;7.1815500000000005;0.0;12.7112;1628252705215
43;1628252705215;2577;82;82;25139;4899;6.9539550000000006;0.0;12.6932;1628252737855
44;1628252737855;2395;82;82;23108;5039;5.741035;0.181818;12.6097;1628252768431
45;1628252768431;2108;80;80;27277;7021;7.673685;0.0;12.6774;1628252804865
46;1628252804865;3005;82;82;29153;5427;8.96005;2.22222;12.6757;1628252842481
47;1628252842485;2226;80;80;26080;6585;7.266975;0.0;12.6402;1628252877442
48;1628252877442;3385;81;81;26631;6019;9.93946;0.625;12.6585;1628252913503
49;1628252913503;2425;82;82;24685;5977;5.775675;0.0;12.6561;1628252946631
50;1628252946631;2146;82;82;22195;5639;5.84391;1.0;12.609;1628252976667
51;1628252976668;2024;81;81;24319;5405;7.753560000000001;0.0;12.6151;1628253008442
52;1628253008442;2064;81;81;23255;5418;7.828200000000001;0.0;12.6917;1628253039215
53;1628253039216;2094;78;78;38152;6630;18.20295;0.0;12.6872;1628253086115
54;1628253086117;2349;80;80;30585;6660;9.895380000000001;0.0;12.684;1628253125749
55;1628253125750;2797;80;80;32515;8315;9.19097;0.0;12.6954;1628253169419
56;1628253169419;3582;80;80;27622;5442;6.78294;0.222222;12.6857;1628253206097
57;1628253206098;2445;78;78;34395;7315;12.802900000000001;0.0;12.6501;1628253250271
58;1628253250271;2484;82;82;24843;5154;6.75366;2.36111;12.6598;1628253282786
59;1628253282788;2073;79;79;28116;7604;7.700465000000001;0.0;12.6167;1628253320614
60;1628253320614;2779;80;80;31624;7756;8.842645;1.11111;12.6675;1628253362803
61;1628253362803;3069;82;82;27638;5852;7.432835;0.0;12.6245;1628253399398
62;1628253399398;2266;78;78;35190;6136;16.008;0.0;12.6254;1628253443030
63;1628253443030;2320;78;78;31348;5617;14.2203;0.0;12.6275;1628253482359
64;1628253482359;2297;81;81;28328;7243;7.802200000000001;1.11111;12.6458;1628253520262
65;1628253520262;3992;82;82;30837;6526;7.1815500000000005;0.0;12.668;1628253561739
66;1628253561739;2507;80;80;32983;6720;7.375735;0.0;12.6059;1628253603974
67;1628253603974;2320;80;80;28029;6348;7.802200000000001;0.0;12.6514;1628253640735
68;1628253640735;3476;80;80;30888;6985;7.155220000000001;0.0;12.6395;1628253682119
69;1628253682119;2394;80;80;28414;5242;8.887595000000001;0.0;12.6953;1628253718202
70;1628253718202;2046;79;79;28152;5403;13.149250000000002;0.9090910000000001;12.6694;1628253753842
71;1628253753842;2027;79;79;28588;5371;9.93946;0.0;12.7405;1628253789851
72;1628253789851;2256;80;80;33837;5811;9.656979999999999;0.0;12.7396;1628253831779
73;1628253831779;2718;80;80;30475;5387;9.67798;0.0;12.6937;1628253870396
74;1628253870396;2280;80;80;29310;4968;9.93946;0.222222;12.6849;1628253906978
75;1628253906979;2739;80;80;24454;5432;8.70127;0.0;12.686;1628253939639
76;1628253939639;2381;81;81;24735;5824;7.7270900000000005;0.0;12.6233;1628253972604
77;1628253972609;2858;80;80;28057;8118;7.564925000000001;0.0;12.6735;1628254011668
78;1628254011668;2953;81;81;27610;6453;8.23595;2.0;12.654;1628254048784
79;1628254048785;2548;81;81;26529;5967;7.155220000000001;0.0;12.6668;1628254083852
80;1628254083852;2487;81;81;25637;5494;7.321725000000001;0.0;12.6575;1628254117517
81;1628254117517;2235;81;81;25110;5173;9.744465;0.0;12.6818;1628254150062
82;1628254150062;2027;82;82;24014;6210;9.282129999999999;0.0;12.677;1628254182341
83;1628254182342;2147;82;82;21290;5226;5.943700000000001;0.0;12.6245;1628254211032
84;1628254211032;1976;82;82;22302;5495;5.674364999999999;2.0202;12.6775;1628254240833
85;1628254240833;2196;82;82;26071;5205;6.325825;0.0;12.6333;1628254274346
86;1628254274346;2240;80;80;24883;4671;7.350719999999999;0.0;12.6181;1628254306166
87;1628254306167;2127;80;80;23948;5721;8.212225;0.0;12.6349;1628254337996
88;1628254337996;1975;80;80;25289;5055;9.78968;1.0;12.6586;1628254370336
89;1628254370336;1970;80;80;26994;5348;9.546645000000002;0.0;12.651;1628254404675
90;1628254404680;2194;79;79;27788;5290;9.830615;0.381818;12.6484;1628254440043
91;1628254440043;2367;80;80;24994;4962;7.485425000000001;0.0;12.6122;1628254472387
92;1628254472387;2029;80;80;27325;8496;7.350719999999999;0.0;12.6204;1628254510272
93;1628254510272;2648;80;80;29151;6128;9.236740000000001;0.0;12.6065;1628254548232
94;1628254548234;3073;80;80;29768;5956;7.266975;0.0;12.5808;1628254587062
95;1628254587062;3085;82;82;27286;7187;7.619629999999999;1.52982;12.6626;1628254624657
96;1628254624658;2564;82;82;28354;5785;7.098180000000001;2.11111;12.6338;1628254661385
97;1628254661387;2422;80;80;31843;7118;7.7270900000000005;0.0;12.7491;1628254702821
98;1628254702826;3026;80;80;27401;6764;8.13641;1.0;12.6935;1628254740053
99;1628254740053;2794;79;79;31843;6094;8.11215;0.0;12.6043;1628254780829
100;1628254780829;2350;79;79;29896;7519;9.810195;0.9090910000000001;12.7636;1628254820624
