1;1629110513640;216;67181;6081;6.812;0.0;12.7006;1629110590753
2;1629110590753;5608;80;80;21243;4012;7.883579999999999;0.2;12.7618;1629110621715
3;1629110621716;5350;79;79;21222;3875;9.765155;0.0;12.6837;1629110652219
4;1629110652219;5012;79;79;21063;4024;9.393965;1.0;12.7883;1629110682372
5;1629110682374;5568;79;79;20811;4030;6.9539550000000006;0.0;12.7062;1629110712818
6;1629110712819;5298;79;79;20211;3929;8.31017;3.11111;12.863;1629110742288
7;1629110742289;5246;79;79;22660;3729;8.286845;1.52293;12.9055;1629110773953
8;1629110773953;4876;81;81;21301;4050;7.375735;0.25641;12.8443;1629110804203
9;1629110804203;4965;80;80;20512;3967;7.375735;2.81818;12.8589;1629110833684
10;1629110833685;4806;81;81;20858;3986;6.603765;0.0990099;12.6681;1629110863392
11;1629110863393;4876;81;81;23028;3847;9.810195;0.0;12.6571;1629110895169
12;1629110895169;4845;80;80;23506;4065;9.57202;0.222222;12.8856;1629110927616
13;1629110927616;4938;80;80;22465;4070;8.3871;3.6939800000000003;12.7777;1629110959118
14;1629110959118;5111;81;81;23143;3981;8.188375;0.0;12.6513;1629110991377
15;1629110991378;4951;80;80;22400;4255;8.887595000000001;0.0;12.6335;1629111023006
16;1629111023006;5157;80;80;21459;4012;8.45903;2.19298;12.9368;1629111053650
17;1629111053650;4911;80;80;20669;3758;8.72252;0.6;13.0327;1629111083011
18;1629111083011;4993;81;81;20020;3784;7.124905000000001;3.11111;12.9612;1629111111833
19;1629111111833;5455;83;83;20623;3474;7.541139999999999;0.0;12.9511;1629111141439
20;1629111141440;5422;82;82;20212;3883;6.812;0.0970874;12.6415;1629111170986
21;1629111170987;4974;82;82;18726;4093;5.877504999999999;0.0;12.643;1629111198799
22;1629111198799;4985;82;82;18331;4340;6.483230000000001;0.0;12.7309;1629111226476
23;1629111226476;4840;80;80;19629;3904;6.84083;0.9090910000000001;12.6891;1629111254876
24;1629111254876;5202;82;82;21238;3486;7.237425;0.833333;12.8668;1629111284824
25;1629111284824;5594;81;81;22644;3625;9.144815000000001;4.30598;13.0525;1629111316765
26;1629111316765;4588;79;79;19904;4224;9.43803;2.63653;12.7574;1629111345515
27;1629111345515;4642;80;80;17563;3886;5.976305;0.0;12.9212;1629111371627
28;1629111371628;4635;82;82;17036;3493;5.775675;3.8181800000000004;12.9086;1629111396857
29;1629111396857;5273;82;82;18011;3761;5.741035;0.0;12.7238;1629111423923
30;1629111423923;4679;83;83;19486;5507;5.775675;3.51753;12.9911;1629111453624
31;1629111453626;5732;81;81;23324;7227;7.237425;2.53506;12.9021;1629111489934
32;1629111489935;306666;81;81;20847;4448;7.646739999999999;0.384615;12.6672;1629111821955
33;1629111821955;5979;79;79;21986;4424;9.167965;0.0;12.707;1629111854364
34;1629111854364;5326;80;80;23674;4893;9.349525;2.11111;12.7004;1629111888293
35;1629111888293;5470;79;79;24476;4520;8.60346;0.0;12.7857;1629111922793
36;1629111922793;6465;80;80;32028;6615;8.188375;2.11111;12.8322;1629111967927
37;1629111967927;70971;80;80;35782;10586;9.25951;0.666667;13.0417;1629112085331
38;1629112085331;9273;79;79;23641;4093;8.936005;1.0;12.9526;1629112122386
39;1629112122386;5355;81;81;19937;3732;7.7270900000000005;0.0;12.6858;1629112151441
40;1629112151441;5311;81;81;18800;4419;7.040350000000001;0.0;12.6952;1629112180007
41;1629112180007;4813;82;82;22946;3647;7.909135000000001;0.0;12.6699;1629112211431
42;1629112211431;4785;81;81;332107;4402;7.51337;0.0;12.7411;1629112552751
43;1629112552751;4664;82;82;15075;3472;6.263204999999999;3.0;12.6093;1629112575984
44;1629112575984;5558;82;82;15982;3615;7.7270900000000005;0.0;12.6423;1629112601165
45;1629112601166;4611;80;80;17523;4217;7.564925000000001;0.0;12.6979;1629112627536
46;1629112627536;4830;82;82;18580;3141;5.775675;0.0;12.5797;1629112654137
47;1629112654137;6095;80;80;21313;622708;7.646739999999999;0.0;12.6411;1629113304274
48;1629113304275;6023;81;81;17129;3519;8.797260000000001;0.0;12.6679;1629113330978
49;1629113330978;5341;82;82;16764;3853;6.925995;0.0;12.6096;1629113356953
50;1629113356953;4629;82;82;16556;3578;5.465190000000001;0.0;12.6399;1629113381738
51;1629113381738;5520;81;81;20235;3794;6.483230000000001;0.0;12.6633;1629113411310
52;1629113411310;4907;81;81;19482;4365;8.772454999999999;0.0;12.6483;1629113440094
53;1629113440094;5048;78;78;28518;3995;19.81015;0.0;12.7246;1629113477680
54;1629113477681;4941;80;80;23323;4666;9.919435;0.0;12.6499;1629113510634
55;1629113510634;5333;80;80;22881;3858;9.546645000000002;0.0;12.7095;1629113542726
56;1629113542726;5014;80;80;20349;4840;7.040350000000001;1.0;12.637;1629113572955
57;1629113572956;5310;78;78;24752;3621;13.507249999999999;0.0;12.6563;1629113606663
58;1629113606663;5218;82;82;19072;4774;6.63422;0.0;12.6112;1629113635776
59;1629113635776;5433;79;79;18868;3818;6.233345;1.0;12.687;1629113663922
60;1629113663922;5664;80;80;21148;4196;8.409910000000002;0.0;12.67;1629113694956
61;1629113694956;5195;82;82;20141;3597;5.84391;2.0;12.6207;1629113723906
62;1629113723907;5712;78;78;26328;4031;17.2776;0.9090910000000001;12.6464;1629113759998
63;1629113759998;5115;78;78;25138;4013;13.03185;0.0;12.6741;1629113794292
64;1629113794293;5721;81;81;19593;3723;7.040350000000001;0.0;12.6374;1629113823357
65;1629113823357;5076;82;82;20068;3889;5.638625;0.0;12.6634;1629113852415
66;1629113852415;5929;80;80;19522;3909;7.883579999999999;0.0;12.6921;1629113881848
67;1629113881848;4942;80;80;19683;3676;8.629055;0.0;12.6564;1629113910184
68;1629113910184;6300;80;80;20796;5664;6.78294;0.0;12.6113;1629113942967
69;1629113942967;8144;80;80;34442;4592;9.895380000000001;0.0;12.6626;1629113990170
70;1629113990170;5736;79;79;23571;3947;9.593385;0.0;12.8773;1629114023449
71;1629114023449;5029;79;79;27346;3472;9.919435;0.0;12.6686;1629114059312
72;1629114059313;5969;80;80;24155;5558;9.656979999999999;0.0;12.7464;1629114095021
73;1629114095021;6517;80;80;28524;4766;9.810195;0.0;12.7739;1629114134848
74;1629114134848;6084;80;80;26038;4311;9.19097;0.0;12.706;1629114171308
75;1629114171309;5844;80;80;22761;5057;9.282129999999999;0.45454500000000003;12.6495;1629114205004
76;1629114205004;6852;81;81;22575;4241;7.07126;0.666667;12.6265;1629114238698
77;1629114238698;5234;80;80;20500;3820;7.984895;0.0;12.6694;1629114268276
78;1629114268277;5087;81;81;23108;5523;8.13641;2.74242;12.6172;1629114302025
79;1629114302025;5826;81;81;22265;4377;7.2925450000000005;0.0;12.6407;1629114334530
80;1629114334530;6007;81;81;23012;5409;7.040350000000001;0.0;12.708;1629114368982
81;1629114368982;6115;81;81;20741;4808;4.94538;0.0;12.6914;1629114400679
82;1629114400679;5956;82;82;23097;4186;6.9539550000000006;0.0;12.6567;1629114433945
83;1629114433945;7002;82;82;19608;4303;5.135805;0.6;12.6455;1629114464887
84;1629114464888;6039;82;82;21593;4863;7.7270900000000005;0.0;12.6535;1629114497405
85;1629114497406;5719;82;82;23361;6180;8.31017;0.0;12.6955;1629114532692
86;1629114532693;5927;80;80;22568;4021;7.8578850000000005;4.762630000000001;12.6526;1629114565238
87;1629114565238;5144;80;80;22481;4651;6.9539550000000006;0.83908;12.6255;1629114597535
88;1629114597536;6675;80;80;26953;7346;9.67798;0.0;12.7146;1629114638536
89;1629114638536;6444;80;80;26847;5142;8.286845;0.0;12.6558;1629114677004
90;1629114677004;5519;79;79;23156;5480;8.676015000000001;0.0;12.6352;1629114711182
91;1629114711183;5297;80;80;20707;3700;7.485425000000001;0.0;12.6543;1629114740924
92;1629114740926;5131;80;80;20695;4010;8.33723;0.0;12.6866;1629114770792
93;1629114770792;6645;80;80;22993;4060;7.2925450000000005;0.0;12.687;1629114804511
94;1629114804511;6310;80;80;24731;4368;7.266975;1.25;12.6688;1629114839940
95;1629114839940;5771;82;82;23467;5391;7.700465000000001;1.0;12.6636;1629114874595
96;1629114874595;6378;82;82;23366;4141;6.720390000000001;0.0;12.6303;1629114908503
97;1629114908504;5166;80;80;21375;4171;8.034685;0.0;12.7102;1629114939277
98;1629114939277;6372;80;80;20448;4169;6.45153;1.0;12.7621;1629114970290
99;1629114970290;5402;79;79;23160;3891;9.895380000000001;1.0;12.6679;1629115002774
100;1629115002776;5786;79;79;24638;5029;9.546645000000002;0.181818;12.7577;1629115038245
